playerID,yearID,HR,BB,HBP,SO,IPouts,FIP
delarda01,2011,1,3,0,8,22,3.84318181818182
delarda01,2014,0,3,0,0,7,6.98914285714286
delarda01,2012,2,2,0,5,15,7.495
delarjo01,2012,5,2,0,6,32,8.62625
delarjo01,2013,11,62,5,112,503,3.76370576540755
delarjo01,2011,4,22,2,52,177,3.36398305084746
delarjo01,2010,15,55,5,113,365,4.30365753424658
delarjo01,2014,21,67,9,139,553,4.34176491862568
delarjo01,2015,17,65,3,134,447,4.18769127516778
delgara01,2013,24,23,1,79,349,4.99069340974212
delgara01,2014,6,35,3,86,233,3.38951072961373
delgara01,2015,7,33,1,73,216,3.78677777777778
delgara01,2012,8,42,4,76,278,4.06622302158273
delgara01,2011,5,14,1,18,105,5.13928571428571
delroen01,2010,0,4,1,4,30,3.779
delroen01,2012,1,7,2,11,57,4.04236842105263
delroen01,2011,3,31,3,31,159,4.51556603773585
demelsa01,2012,0,1,0,0,3,6.095
demelsa01,2010,5,12,1,33,111,4.10602702702703
demelsa01,2011,4,13,2,15,77,5.63538961038961
dempsry01,2013,26,79,6,157,514,4.6764046692607
dempsry01,2012,19,52,2,153,519,3.69037572254335
dempsry01,2010,25,86,10,208,646,3.99386068111455
dempsry01,2011,23,82,5,191,607,3.90473640856672
detwiro01,2014,5,21,5,39,189,4.16374603174603
detwiro01,2010,5,14,1,17,89,5.64079775280899
detwiro01,2011,7,20,3,41,198,4.20681818181818
detwiro01,2013,5,14,5,39,214,3.66482242990654
detwiro01,2015,10,36,6,41,175,6.11685714285714
detwiro01,2012,15,52,5,105,493,4.04429006085193
diamosc01,2011,3,17,0,19,117,4.35833333333333
diamosc01,2012,17,31,4,90,519,3.93893063583815
diamosc01,2013,21,36,1,52,393,5.18540458015267
dickera01,2012,24,54,9,230,701,3.27046362339515
dickera01,2011,18,54,9,134,626,3.76781150159744
dickera01,2014,26,74,14,173,647,4.3190170015456
dickera01,2010,13,42,4,104,523,3.6468776290631
dickera01,2015,25,61,11,126,643,4.48236702954899
dickera01,2013,35,71,10,177,674,4.57915727002967
diekmja01,2014,4,35,3,100,213,2.65312676056338
diekmja01,2013,1,16,0,41,115,2.50017391304348
diekmja01,2012,1,20,3,35,82,3.5340243902439
diekmja01,2015,5,31,3,69,175,3.63114285714286
dolisra01,2011,0,1,0,1,4,3.775
dolisra01,2012,5,23,3,24,114,5.595
dolisra01,2013,0,2,0,0,15,4.248
dominjo01,2014,2,3,1,8,19,6.60568421052632
dominjo01,2015,0,2,0,5,17,2.42811764705882
dominjo01,2013,0,3,1,4,25,3.528
doolise01,2015,1,5,0,15,41,2.98765853658537
doolise01,2013,4,13,2,60,207,2.71466666666667
doolise01,2012,3,11,0,60,142,2.08091549295775
doolise01,2014,5,8,0,89,188,1.71178723404255
doteloc01,2012,3,12,1,62,174,2.30189655172414
doteloc01,2010,9,32,3,75,192,4.204
doteloc01,2011,6,17,2,62,162,3.2287037037037
doteloc01,2013,0,4,0,4,14,3.90514285714286
doubrfe01,2011,1,8,0,6,31,5.44435483870968
doubrfe01,2015,10,26,1,56,226,4.4481592920354
doubrfe01,2014,12,33,2,51,239,5.12781589958159
doubrfe01,2012,24,71,5,167,483,4.37450310559006
doubrfe01,2010,3,10,1,23,75,4.119
doubrfe01,2013,13,71,5,139,487,3.78105954825462
downsda02,2013,4,11,2,37,106,3.5291320754717
downsda02,2014,2,19,3,27,104,4.22815384615385
downsda02,2012,1,9,1,20,62,3.24016129032258
downssc01,2013,1,19,2,37,130,3.09415384615385
downssc01,2012,3,17,0,32,137,3.66434306569343
downssc01,2011,3,15,0,35,161,3.28586956521739
downssc01,2014,2,20,0,25,114,4.07936842105263
downssc01,2010,3,14,4,48,184,3.03008695652174
duensbr01,2015,5,21,4,24,146,5.02441095890411
duensbr01,2011,21,52,1,115,485,4.27448453608247
duensbr01,2013,4,22,2,56,183,3.24472131147541
duensbr01,2014,6,20,1,33,163,4.51236809815951
duensbr01,2012,10,27,2,69,327,3.81977064220183
duensbr01,2010,11,35,3,78,392,3.85195918367347
dukeza01,2012,0,4,0,10,41,2.50963414634146
dukeza01,2011,6,19,1,32,230,3.99021739130435
dukeza01,2015,9,32,3,66,182,4.61751648351648
dukeza01,2014,3,17,0,74,176,2.14336363636364
dukeza01,2013,3,10,1,18,94,4.19693617021277
dukeza01,2010,25,51,4,96,477,4.95321383647799
dunnmi01,2012,3,29,0,47,132,3.82227272727273
dunnmi01,2013,5,28,0,72,203,3.12189162561576
dunnmi01,2010,1,17,0,27,57,3.60531578947368
dunnmi01,2014,4,22,4,67,171,3.06182456140351
dunnmi01,2011,9,31,2,68,189,4.29484126984127
dunnmi01,2015,6,29,2,65,162,3.89325925925926
durbich01,2013,4,9,0,16,48,5.9855
durbich01,2010,7,27,5,63,206,3.96734951456311
durbich01,2011,12,26,3,59,205,4.85426829268293
durbich01,2012,9,28,0,49,183,4.78352459016393
dysonsa01,2012,0,2,0,1,2,9.095
dysonsa01,2013,2,5,1,5,33,6.13890909090909
dysonsa01,2015,4,21,4,71,226,2.93488495575221
dysonsa01,2014,1,15,3,33,126,3.15580952380952
ekstrmi01,2012,1,2,0,9,47,3.15882978723404
ekstrmi01,2010,0,9,2,10,49,3.87491836734694
ekstrmi01,2011,0,0,0,1,3,1.025
elyjo01,2010,12,40,2,76,300,4.379
elyjo01,2012,0,4,1,3,8,6.47
elyjo01,2011,2,7,0,13,38,4.6828947368421
enrigba01,2013,2,7,0,6,25,7.248
enrigba01,2012,1,1,0,0,11,7.45863636363636
enrigba01,2010,20,29,1,49,297,5.62445454545455
enrigba01,2011,11,15,1,21,113,6.98075221238938
eovalna01,2011,2,20,2,23,104,4.35192307692308
eovalna01,2014,14,43,7,142,599,3.37240066777963
eovalna01,2012,10,47,3,78,358,4.1341061452514
eovalna01,2013,7,40,1,78,319,3.59345454545455
eovalna01,2015,10,49,3,121,463,3.41909719222462
eppleco01,2011,3,5,1,6,27,8.025
eppleco01,2012,3,17,0,32,138,3.66021739130435
eppleco01,2013,0,0,0,1,5,1.848
erlinro01,2013,6,15,0,40,164,3.83458536585366
erlinro01,2015,1,2,1,10,51,3.25164705882353
erlinro01,2014,6,15,1,46,184,3.68634782608696
escaled01,2013,8,14,2,34,138,4.87408695652174
escaled01,2012,5,7,1,21,67,5.1994776119403
escaled01,2010,0,4,0,2,18,4.41233333333333
escaled01,2011,3,7,0,14,77,4.27175324675325
estrama01,2013,19,29,2,118,384,3.8605
estrama01,2012,18,29,0,143,415,3.34801204819277
estrama01,2015,24,55,5,131,543,4.4047182320442
estrama01,2014,29,44,3,127,452,4.88421238938053
estrama01,2011,11,29,2,88,278,3.67248201438849
estrama01,2010,3,6,1,13,34,6.079
evelada01,2010,4,32,4,24,163,5.14034969325153
evelada01,2015,1,3,0,4,10,7.334
evelada01,2012,3,13,5,18,97,4.85788659793814
evelada01,2014,2,6,4,27,82,3.20517073170732
evelada01,2011,1,6,2,16,89,3.1935393258427
familje01,2012,0,9,0,10,37,3.66256756756757
familje01,2013,2,9,0,8,32,6.51675
familje01,2015,6,19,2,86,234,2.7365641025641
familje01,2014,3,32,2,73,232,3.06734482758621
farnsky01,2011,5,12,3,51,173,3.16372832369942
farnsky01,2013,5,10,1,28,115,4.14365217391304
farnsky01,2014,2,15,0,18,86,4.35293023255814
farnsky01,2012,1,14,1,25,81,3.3912962962963
farnsky01,2010,4,19,4,61,194,3.06353608247423
farquda01,2015,9,17,1,48,153,4.60458823529412
farquda01,2013,2,22,0,79,167,1.86237125748503
farquda01,2014,5,22,4,81,213,2.86439436619718
farquda01,2011,0,2,0,1,6,5.025
feldmsc01,2010,18,45,5,75,424,4.73466037735849
feldmsc01,2011,3,10,2,22,96,3.99375
feldmsc01,2012,14,32,1,96,371,3.81467654986523
feldmsc01,2013,19,56,9,132,545,4.02781651376147
feldmsc01,2014,16,50,11,107,541,4.1135157116451
feldmsc01,2015,13,27,0,61,325,4.31553846153846
fieldjo03,2013,8,18,0,40,114,5.10063157894737
fieldjo03,2015,2,19,1,67,152,2.18663157894737
fieldjo03,2014,2,17,2,70,164,2.08931707317073
fienca01,2014,7,10,0,51,190,3.432
fienca01,2013,9,12,0,73,186,3.16090322580645
fienca01,2012,3,9,1,32,105,3.23785714285714
fienca01,2010,2,0,0,0,8,12.829
fienca01,2015,6,8,0,41,190,3.44978947368421
fiersmi01,2013,8,6,0,15,67,7.16740298507463
fiersmi01,2014,7,17,0,76,215,2.99246511627907
fiersmi01,2012,12,36,2,135,383,3.095
fiersmi01,2011,0,3,0,2,6,5.525
fiersmi01,2015,24,64,6,180,541,4.03233641404806
fifest01,2013,7,20,5,45,175,4.35085714285714
fifest01,2014,3,1,1,5,18,8.96533333333333
fifest01,2012,2,12,2,20,80,4.145
fistedo01,2013,14,44,16,159,626,3.25886261980831
fistedo01,2014,18,24,7,98,492,3.93078048780488
fistedo01,2015,14,24,6,63,309,4.55147572815534
fistedo01,2012,15,37,7,137,485,3.42283505154639
fistedo01,2010,13,32,6,93,513,3.6462514619883
fistedo01,2011,11,37,12,146,649,3.01575500770416
francfr01,2014,2,3,0,5,11,9.95018181818182
francfr01,2013,0,3,1,6,19,3.048
francfr01,2010,5,18,1,60,158,3.1169746835443
francfr01,2011,7,18,0,53,152,3.79473684210526
francfr01,2012,5,21,0,47,127,3.89814960629921
francje01,2010,11,23,2,67,313,3.88411182108626
francje01,2011,19,39,5,91,549,4.10150273224044
francje01,2014,3,3,1,15,60,4.182
francje01,2013,12,24,1,63,211,4.54089099526066
francje01,2015,3,9,1,21,66,4.36127272727273
francje01,2012,15,22,8,76,339,4.27199115044248
frasoja01,2015,1,18,0,22,84,3.95542857142857
frasoja01,2011,7,26,3,57,180,4.09166666666667
frasoja01,2012,6,22,2,53,131,4.10263358778626
frasoja01,2010,4,27,4,65,191,3.31460209424084
frasoja01,2013,4,20,0,48,147,3.3745306122449
frasoja01,2014,3,18,2,46,142,3.27988732394366
frierer01,2013,11,30,3,98,206,3.71790291262136
frierer01,2015,6,11,1,19,70,6.39114285714286
frierer01,2010,2,17,0,41,95,2.92110526315789
frierer01,2014,11,14,2,48,125,5.412
frierer01,2011,3,34,9,76,189,3.27896825396825
frierer01,2012,9,30,7,98,198,3.57984848484849
fuentbr01,2012,6,15,1,24,90,5.695
fuentbr01,2011,6,20,4,42,175,4.15642857142857
fuentbr01,2010,5,20,2,47,144,3.84983333333333
furbuch01,2011,16,30,6,67,256,5.1578125
furbuch01,2014,4,9,3,51,127,2.80129133858268
furbuch01,2012,3,16,2,53,139,2.81442446043165
furbuch01,2015,2,5,2,17,65,3.734
furbuch01,2013,5,29,3,80,195,3.06338461538462
galarar01,2011,13,22,1,28,128,7.290625
galarar01,2012,6,18,2,17,72,7.42833333333333
galarar01,2010,21,51,4,74,433,5.08823787528868
gallayo01,2013,18,66,3,144,542,3.89486346863469
gallayo01,2010,12,75,3,200,555,3.02494594594595
gallayo01,2014,21,54,4,146,577,3.93789254766031
gallayo01,2012,26,81,0,204,612,3.94303921568627
gallayo01,2011,27,59,1,207,622,3.58930868167203
gallayo01,2015,15,68,1,121,553,4.00199276672694
garcifr02,2012,18,35,3,89,322,4.67885093167702
garcifr02,2010,23,45,3,89,471,4.76689808917197
garcifr02,2011,16,45,3,96,440,4.11590909090909
garcifr02,2013,18,17,1,46,241,5.48783402489627
garcija01,2015,6,23,2,62,174,3.634
garcija01,2013,2,25,2,38,150,3.668
garcija01,2011,1,25,2,45,155,3.10241935483871
garcija01,2010,2,26,4,56,166,3.15128915662651
garcija01,2012,8,22,2,55,190,4.13710526315789
garcija01,2014,3,15,3,45,175,3.18342857142857
garcija02,2014,6,7,3,39,131,3.81902290076336
garcija02,2012,7,30,0,98,365,2.97171232876712
garcija02,2015,6,30,3,97,389,3.00289460154242
garcija02,2011,15,50,2,156,584,3.22534246575342
garcija02,2013,6,15,0,43,166,3.71667469879518
garcija02,2010,9,64,3,132,490,3.40961224489796
garcilu03,2013,3,23,1,23,94,5.12246808510638
garcilu03,2015,4,37,0,63,200,3.689
garcilu03,2014,2,13,0,12,42,6.06057142857143
garzama01,2010,28,63,7,150,614,4.41776221498371
garzama01,2011,14,63,3,197,594,2.95429292929293
garzama01,2012,15,32,4,96,311,4.16573954983923
garzama01,2014,12,50,4,126,490,3.53608163265306
garzama01,2015,23,57,2,104,446,4.93669058295964
garzama01,2013,20,42,5,136,466,3.87847210300429
gaudich01,2010,16,25,8,53,196,6.1555306122449
gaudich01,2013,6,40,2,88,291,3.33665979381443
gaudich01,2012,6,26,3,57,208,3.83057692307692
gaudich01,2011,1,8,0,10,25,5.065
gausmke01,2013,8,13,0,49,143,3.99205594405594
gausmke01,2015,17,29,2,103,337,4.09542433234421
gausmke01,2014,7,38,1,88,340,3.41435294117647
geedi01,2013,24,47,7,142,597,4.00277386934673
geedi01,2011,18,71,14,114,482,4.64948132780083
geedi01,2012,12,29,6,97,329,3.70594224924012
geedi01,2015,5,11,1,25,119,4.41971428571429
geedi01,2010,2,15,0,17,99,4.20021212121212
geedi01,2014,18,43,5,94,412,4.51549514563107
germaju01,2011,1,5,2,5,38,4.91973684210526
germaju01,2010,6,8,6,29,106,4.83371698113208
germaju01,2014,1,3,1,3,16,6.6945
germaju01,2013,1,0,0,1,6,8.548
germaju01,2012,7,21,7,52,209,4.11413875598086
germego01,2015,4,26,0,33,116,4.7891724137931
germego01,2013,1,16,0,33,103,2.90236893203884
germego01,2014,7,14,1,31,91,5.57156043956044
gibsoky01,2014,12,57,2,107,538,3.7955687732342
gibsoky01,2015,18,65,7,145,584,3.95591780821918
gibsoky01,2013,7,20,5,29,153,5.16564705882353
gomesbr01,2013,4,7,0,29,58,3.82386206896552
gomesbr01,2015,10,15,3,44,177,4.7611186440678
gomesbr01,2012,2,12,2,15,53,5.24594339622642
gomesbr01,2014,5,11,0,24,102,4.60258823529412
gomesbr01,2011,3,16,1,32,111,3.7277027027027
gomezje01,2013,6,28,3,53,242,3.85378512396694
gomezje01,2010,7,22,2,34,173,4.72639884393064
gomezje01,2012,15,34,4,47,272,5.46632352941177
gomezje01,2014,6,23,2,38,186,4.37393548387097
gomezje01,2015,4,17,2,50,224,3.25453571428571
gomezje01,2011,6,15,1,31,175,4.12214285714286
gonzaed01,2011,0,1,0,1,6,3.525
gonzaed01,2012,3,8,0,18,75,4.175
gonzaed01,2013,6,8,1,11,54,7.65911111111111
gonzagi01,2010,15,92,4,171,602,3.78165780730897
gonzagi01,2012,9,76,5,207,598,2.82409698996656
gonzagi01,2011,17,91,8,197,606,3.63886138613861
gonzagi01,2013,17,76,2,192,587,3.41086201022147
gonzagi01,2014,10,56,3,162,476,3.02485714285714
gonzagi01,2015,8,69,4,169,527,3.0486110056926
gonzami02,2011,7,21,2,51,160,4.1125
gonzami02,2012,2,16,0,39,107,2.98285046728972
gonzami02,2013,10,25,2,60,150,4.868
gonzami02,2010,1,14,0,31,74,2.79521621621622
gorzeto01,2011,15,33,6,95,315,4.18690476190476
gorzeto01,2014,1,8,2,23,63,2.98914285714286
gorzeto01,2012,7,30,2,62,216,3.97
gorzeto01,2010,11,68,2,119,409,3.92252078239609
gorzeto01,2015,4,23,2,36,118,4.53230508474576
gorzeto01,2013,11,31,2,83,256,3.938625
grayje02,2011,4,21,1,23,145,4.51465517241379
grayje02,2012,9,22,4,26,156,5.845
grayje02,2010,1,5,1,4,28,5.54328571428571
grayso01,2014,15,74,7,183,657,3.46076712328767
grayso01,2015,17,59,2,169,624,3.45130769230769
grayso01,2013,4,20,0,67,192,2.70425
gregelu01,2015,5,10,2,59,183,2.85531147540984
gregelu01,2010,8,18,1,89,235,2.86197872340426
gregelu01,2012,7,21,3,72,215,3.36011627906977
gregelu01,2013,3,18,4,64,199,2.70126633165829
gregelu01,2014,6,15,1,59,217,3.24259907834101
gregelu01,2011,2,19,2,34,167,3.40224550898204
greggke01,2012,6,24,3,37,131,5.04156488549618
greggke01,2015,3,5,0,14,32,5.5715
greggke01,2011,7,40,2,53,179,4.88533519553073
greggke01,2013,6,32,1,56,186,4.09638709677419
greggke01,2010,4,30,1,58,177,3.57052542372881
greggke01,2014,2,5,0,6,27,6.35422222222222
greinza01,2010,18,55,7,181,660,3.34263636363636
greinza01,2011,19,45,4,201,515,2.97839805825243
greinza01,2015,14,40,5,200,668,2.76124550898204
greinza01,2013,13,46,7,148,533,3.22811257035647
greinza01,2012,18,54,2,200,637,3.1044191522763
greinza01,2014,19,43,2,207,607,2.97384514003295
grillja01,2013,4,13,1,74,150,1.968
grillja01,2012,7,22,2,90,176,2.80522727272727
grillja01,2011,2,15,4,37,98,3.30051020408163
grillja01,2015,2,10,0,45,101,2.12409900990099
grillja01,2014,4,21,4,57,162,3.37274074074074
grimmju01,2015,4,26,1,67,149,3.11386577181208
grimmju01,2012,1,3,0,13,42,2.80928571428571
grimmju01,2014,4,27,4,70,207,3.20446376811594
grimmju01,2013,15,34,2,76,294,4.58881632653061
guerrja01,2014,3,20,5,38,139,3.95214388489209
guerrja01,2013,1,6,1,12,32,3.9855
guerrja01,2012,1,23,1,37,135,3.33944444444444
guerrja01,2015,0,1,0,0,5,4.934
guerrja01,2011,2,18,3,38,140,3.30357142857143
guerrma02,2010,7,22,3,42,213,4.23392957746479
guerrma02,2014,1,10,1,12,84,3.91771428571429
guerrma02,2013,3,17,1,30,128,3.8214375
guerrma02,2011,4,25,0,50,199,3.4320351758794
guerrma02,2012,3,7,1,9,42,6.30928571428571
guilmpr01,2015,2,4,0,6,22,6.67945454545455
guilmpr01,2013,0,3,0,1,16,4.3605
guilmpr01,2014,2,2,0,12,31,3.9061935483871
guthrje01,2015,29,44,9,84,445,5.61489887640449
guthrje01,2010,25,50,16,119,628,4.44046496815287
guthrje01,2014,23,49,14,124,608,4.31621052631579
guthrje01,2013,30,59,8,111,635,4.79130708661417
guthrje01,2011,26,66,9,130,624,4.48173076923077
guthrje01,2012,30,50,9,101,545,5.10417431192661
hagadni01,2013,4,21,0,30,94,4.80331914893617
hagadni01,2011,0,6,1,11,33,2.93409090909091
hagadni01,2012,4,15,0,26,76,4.87131578947368
hagadni01,2015,3,12,0,28,82,3.82912195121951
hagadni01,2014,3,6,0,27,70,3.26057142857143
haleda02,2015,14,20,2,61,235,4.74251063829787
haleda02,2013,0,1,0,14,33,0.775272727272727
haleda02,2014,5,39,3,44,262,4.3113893129771
hallaro01,2010,24,30,6,219,752,3.0071914893617
hallaro01,2011,10,35,4,220,701,2.19903708987161
hallaro01,2012,18,36,5,132,469,3.68988272921109
hallaro01,2013,12,36,10,51,186,6.14477419354839
hamelco01,2014,14,59,8,198,614,3.06848208469055
hamelco01,2015,22,62,10,215,637,3.47308948194662
hamelco01,2011,19,44,5,194,648,3.05277777777778
hamelco01,2010,26,61,8,211,626,3.66845686900959
hamelco01,2013,21,50,9,202,660,3.25709090909091
hamelco01,2012,24,52,3,216,646,3.30397832817338
hammeja01,2013,22,48,8,96,418,4.92838277511962
hammeja01,2012,9,42,2,113,354,3.28991525423729
hammeja01,2015,23,40,6,172,512,3.678921875
hammeja01,2014,23,44,8,158,529,3.9202797731569
hammeja01,2011,21,68,6,94,511,4.82734833659491
hammeja01,2010,18,47,6,141,533,3.70376547842402
handbr01,2014,10,39,2,67,333,4.20407207207207
handbr01,2011,10,35,1,38,180,5.725
handbr01,2012,1,6,0,3,11,9.91318181818182
handbr01,2015,9,32,3,67,280,4.07685714285714
handbr01,2013,2,8,0,15,62,4.01574193548387
hansoto01,2012,27,71,5,161,524,4.56637404580153
hansoto01,2013,10,30,3,56,219,4.6507397260274
hansoto01,2010,14,56,14,173,608,3.30597368421053
hansoto01,2011,17,46,3,142,390,3.67115384615385
happja01,2014,22,51,2,133,474,4.26491139240506
happja01,2011,21,83,2,134,469,4.68811300639659
happja01,2013,10,45,2,77,278,4.31058992805755
happja01,2010,8,47,1,70,262,4.31564122137405
happja01,2015,16,45,2,151,516,3.40725581395349
happja01,2012,19,56,2,144,434,4.01435483870968
haranaa01,2012,14,85,4,131,539,4.13581632653061
haranaa01,2015,26,51,6,108,517,4.83419342359768
haranaa01,2014,15,71,1,161,613,3.56756280587276
haranaa01,2010,16,38,4,82,335,4.60138805970149
haranaa01,2011,20,58,3,124,512,4.167578125
haranaa01,2013,26,40,6,113,430,4.79218604651163
harenda01,2014,27,36,3,145,558,4.08898924731183
harenda01,2011,20,33,5,192,715,2.98304195804196
harenda01,2013,28,31,7,151,509,4.08532809430255
harenda01,2015,31,38,8,132,562,4.61264768683274
harenda01,2012,28,38,3,142,530,4.24405660377359
harenda01,2010,31,54,5,216,705,3.70878723404255
harrelu01,2012,13,78,1,140,581,3.74560240963855
harrelu01,2014,2,9,0,9,37,5.96983783783784
harrelu01,2011,0,8,1,15,54,2.85833333333333
harrelu01,2010,2,17,0,15,72,5.03733333333333
harrelu01,2013,20,88,6,89,461,5.41676355748373
harrima01,2011,13,57,1,126,557,3.51512567324955
harrima01,2013,2,7,0,12,32,5.20425
harrima01,2010,10,39,2,46,235,5.13431914893617
harrima01,2012,22,59,1,133,640,4.0325
harrima01,2014,1,12,1,10,52,4.97815384615385
harrima01,2015,3,6,0,5,48,6.0715
harriwi02,2014,3,9,2,35,87,3.20096551724138
harriwi02,2013,3,15,2,53,158,2.74420253164557
harriwi02,2015,8,22,1,68,213,3.65512676056338
harriwi02,2012,3,6,1,19,53,4.34028301886792
hatchch02,2014,4,12,0,60,168,2.56057142857143
hatchch02,2012,3,6,1,10,44,5.82227272727273
hatchch02,2011,2,4,0,8,31,5.15403225806452
hatchch02,2015,4,13,3,45,117,3.39041025641026
hatchch02,2013,1,4,0,7,26,4.31723076923077
hawkila01,2012,5,13,0,23,126,4.47595238095238
hawkila01,2013,6,10,1,55,212,3.06215094339623
hawkila01,2011,1,10,0,28,145,2.75603448275862
hawkila01,2014,3,13,0,32,163,3.38966871165644
hawkila01,2010,2,6,2,18,48,3.954
hawkila01,2015,4,7,0,34,116,3.26331034482759
hellije01,2012,25,59,4,124,531,4.59782485875706
hellije01,2010,5,8,2,33,109,3.87716513761468
hellije01,2013,24,50,4,135,522,4.22041379310345
hellije01,2011,21,72,4,117,567,4.43769841269841
hellije01,2015,22,43,6,121,438,4.44221917808219
hellije01,2014,8,21,2,54,191,4.15294240837696
hembrhe01,2013,0,2,0,12,23,0.700173913043479
hembrhe01,2015,5,9,0,15,76,5.58136842105263
hembrhe01,2014,1,5,0,6,30,4.732
hendeji01,2014,3,4,0,17,34,4.632
hendeji01,2013,8,24,2,75,180,3.58133333333333
hendeji01,2012,1,13,1,45,92,1.95369565217391
hendrli01,2013,10,14,3,34,142,5.43532394366197
hendrli01,2015,3,11,2,71,194,2.14430927835052
hendrli01,2014,3,7,3,23,98,3.83608163265306
hendrli01,2011,3,6,0,16,70,4.09642857142857
hendrli01,2012,17,26,4,50,256,5.56765625
henslcl01,2010,3,29,4,77,225,2.86566666666667
henslcl01,2011,9,30,4,46,203,4.90184729064039
henslcl01,2012,5,30,3,42,152,4.67394736842105
hernafe02,2012,14,56,12,223,696,2.83637931034483
hernafe02,2013,15,46,3,216,613,2.60754323001631
hernafe02,2010,17,70,8,232,749,3.04295193591455
hernafe02,2011,19,67,7,222,701,3.13199001426534
hernafe02,2015,23,58,9,191,605,3.71912396694215
hernafe02,2014,16,46,5,248,708,2.55996610169492
hernali01,2010,16,64,4,114,635,3.94829133858268
hernali01,2012,15,16,1,48,202,5.32272277227723
hernali01,2011,16,46,5,99,526,3.95465779467681
hernape02,2013,10,23,0,29,170,5.53623529411765
hernape02,2012,3,1,0,2,12,12.595
hernape02,2014,0,2,1,2,17,4.01435294117647
herreke01,2014,0,26,3,59,210,2.68914285714286
herreke01,2012,4,21,2,77,253,2.70369565217391
herreke01,2015,5,26,2,64,209,3.43543540669856
herreke01,2013,9,21,2,74,175,3.69942857142857
herreke01,2011,1,0,1,0,6,11.025
hollade01,2011,22,67,6,162,594,3.93914141414141
hollade01,2015,11,17,5,41,176,5.29877272727273
hollade01,2012,32,52,3,145,526,4.75469581749049
hollade01,2014,0,5,0,25,111,2.18605405405405
hollade01,2013,20,64,3,189,639,3.43767136150235
hollade01,2010,6,24,4,54,172,4.02086046511628
holmbda01,2014,8,16,6,18,90,7.59866666666667
holmbda01,2013,0,3,0,0,11,5.50254545454546
holmbda01,2015,10,16,2,15,85,8.56929411764706
hoovejj01,2012,2,13,0,31,92,3.19282608695652
hoovejj01,2015,7,31,2,52,193,4.47078756476684
hoovejj01,2014,13,31,1,75,188,4.96710638297872
hoovejj01,2013,6,26,2,67,198,3.47224242424242
horstje01,2012,1,14,1,40,94,2.39287234042553
horstje01,2011,2,6,0,9,46,4.72065217391304
horstje01,2013,4,12,2,21,78,5.048
howeljp01,2011,5,18,2,26,92,5.4054347826087
howeljp01,2012,7,22,4,42,151,4.78374172185431
howeljp01,2014,2,25,1,48,147,3.29526530612245
howeljp01,2015,3,14,2,39,132,3.33854545454545
howeljp01,2013,2,23,1,54,186,2.88670967741936
hudsoti01,2012,12,48,9,102,537,3.78215083798883
hudsoti01,2013,10,36,2,95,394,3.45916751269036
hudsoti01,2011,14,56,15,158,645,3.39244186046512
hudsoti01,2014,15,34,7,120,568,3.54397183098592
hudsoti01,2015,13,37,7,64,371,4.5329218328841
hudsoti01,2010,20,74,9,139,686,4.08920408163265
huffda01,2015,2,1,1,4,18,7.134
huffda01,2011,6,17,0,36,152,4.15
huffda01,2013,7,9,1,31,113,4.61437168141593
huffda01,2012,5,5,1,19,80,4.7825
huffda01,2010,14,34,3,37,239,5.8279539748954
huffda01,2014,5,23,1,39,177,4.132
hugheja02,2013,2,16,2,23,96,4.1105
hugheja02,2011,1,4,0,10,33,3.47954545454545
hugheja02,2015,3,19,7,36,201,3.80564179104478
hugheja02,2014,4,19,6,36,193,3.98692227979275
hugheja02,2012,7,22,5,50,227,4.04654185022026
hugheph01,2013,24,42,5,121,437,4.49651258581236
hugheph01,2015,29,16,2,94,466,4.69837768240343
hugheph01,2012,35,46,6,165,574,4.56364111498258
hugheph01,2014,16,16,5,186,629,2.65028298887122
hugheph01,2010,25,58,0,146,529,4.25291304347826
hugheph01,2011,9,27,4,47,224,4.57857142857143
humbeph01,2012,23,44,4,85,306,5.77147058823529
humbeph01,2010,1,7,1,16,65,3.30976923076923
humbeph01,2011,14,41,6,116,489,3.58328220858896
humbeph01,2013,9,20,1,36,164,5.02360975609756
hunteto02,2012,32,27,4,77,401,5.75086034912718
hunteto02,2014,4,12,1,45,182,3.14848351648352
hunteto02,2011,12,15,4,45,254,4.47775590551181
hunteto02,2013,11,14,2,68,259,3.68506563706564
hunteto02,2010,21,33,3,68,384,4.9930625
hunteto02,2015,7,14,1,47,181,3.83013259668508
igarary01,2011,2,28,4,42,116,4.00775862068966
igarary01,2012,0,5,0,5,12,4.345
igarary01,2010,4,18,0,25,91,4.92515384615385
iwakuhi01,2014,20,21,2,154,537,3.24931843575419
iwakuhi01,2012,17,43,3,101,376,4.34765957446809
iwakuhi01,2015,18,21,1,111,389,3.73554241645244
iwakuhi01,2013,25,42,2,185,659,3.44405462822458
jacksed01,2012,23,58,2,168,569,3.84895430579965
jacksed01,2010,21,78,6,181,628,3.85766242038217
jacksed01,2013,16,59,5,135,526,3.78944486692015
jacksed01,2011,16,62,2,148,599,3.54586811352254
jacksed01,2014,18,63,3,123,422,4.45427488151659
jacksed01,2015,4,21,1,40,167,3.81663473053892
janseke01,2012,6,22,3,99,195,2.40269230769231
janseke01,2010,0,15,1,41,81,1.81974074074074
janseke01,2011,3,26,2,96,161,1.73928571428571
janseke01,2013,6,18,3,111,230,1.99147826086957
janseke01,2014,5,19,0,101,196,1.90751020408163
janseke01,2015,6,8,2,80,157,2.14036942675159
